ticker,macro_sector_code,macro_sector,sector_code,sector,industry_code,industry,basic_industry_code,basic_industry,synced_at
526841.BO,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
530787.BO,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
531413.BO,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
541503.BO,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
544667.BO,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
CHETANA.NS,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
INFOMEDIA.NS,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
MPSLTD.NS,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
REPRO.NS,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
SCHAND.NS,IN02,Consumer Discretionary,IN0204,"Media, Entertainment & Publication",IN020403,Printing & Publication,IN020403001,Printing & Publication,2026-08-30T11:58:21.064178+00:00
ABREL.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
ANANTRAJ.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
BRIGADE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
DBREALTY.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
DLF.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
EMBDL.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
GANESHHOU.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
GODREJPROP.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
HORIZONIND.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
KALPATARU.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
KOLTEPATIL.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
LODHA.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
LOTUSDEV.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
MAHLIFE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
MANINFRA.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
MAXESTATES.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
OBEROIRLTY.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
PHOENIXLTD.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
PRESTIGE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
PURVA.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
RAYMONDREL.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
RUSTOMJEE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
SIGNATURE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
SOBHA.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
SUNTECK.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501001,"Residential, Commercial Projects",2026-08-30T11:58:21.064178+00:00
508961.BO,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
531583.BO,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
532344.BO,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
544542.BO,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
HOMESFY.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
LPDC.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
PROPEQUITY.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
SIL.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501002,Real Estate related services,2026-08-30T11:58:21.064178+00:00
544462.BO,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
544752.BO,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
BAGMANE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
BIRET.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
EMBASSY.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
KRT.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
MINDSPACE.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
NXST.NS,IN02,Consumer Discretionary,IN0205,Realty,IN020501,Realty,IN020501003,Real Estate Investment Trusts (REITs),2026-08-30T11:58:21.064178+00:00
ADVENTHTL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
ASIANHOTNR.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
BENARAS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
BRIGHOTEL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
CHALET.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
EIHAHOTELS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
EIHOTEL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
INDHOTEL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
ITCHOTELS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
ITDC.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
JUNIPER.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
KAMATHOTEL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
LEMONTREE.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
MHRIL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
ORIENTHOT.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
PARKHOTELS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
PRAVEG.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
ROHLTD.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
SAMHI.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
TAJGVK.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
THELEELA.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
UPHOT.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
VENTIVE.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
VHLTD.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601001,Hotels & Resorts,2026-08-30T11:58:21.064178+00:00
506134.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
539659.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
539895.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
544765.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
BIRDYS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
COFFEEDAY.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
DEVYANI.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
JUBLFOOD.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
RBA.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
SAPPHIRE.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
SPECIALITY.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
TRAVELFOOD.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
UFBL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
WESTLIFE.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601002,Restaurants,2026-08-30T11:58:21.064178+00:00
526477.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
526628.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
538731.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
544840.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
DELTACORP.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
IMAGICAA.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
NICCOPAR.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
WONDERLA.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601003,Amusement Parks/ Other Recreation,2026-08-30T11:58:21.064178+00:00
JSLL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601004,Wellness,2026-08-30T11:58:21.064178+00:00
KAYA.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601004,Wellness,2026-08-30T11:58:21.064178+00:00
LLOYDS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601004,Wellness,2026-08-30T11:58:21.064178+00:00
500213.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
509953.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
538521.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
543541.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544242.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544245.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544341.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544489.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544630.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544636.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
544779.BO,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
BLS.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
CORDELIA.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
DUGLOBAL.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
EASEMYTRIP.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
IRCTC.NS,IN02,Consumer Discretionary,IN0206,Consumer Services,IN020601,Leisure Services,IN020601005,"Tour, Travel Related Services",2026-08-30T11:58:21.064178+00:00
